Patient ID: 79, Timestamp: 1712830517631, Label: ECG, Data: 0.6249909828120961
Patient ID: 40, Timestamp: 1712830534647, Label: ECG, Data: 0.7632618779315401
Patient ID: 45, Timestamp: 1712830534647, Label: ECG, Data: 0.2836529665370889
Patient ID: 33, Timestamp: 1712830534651, Label: ECG, Data: 0.17026226307027226
Patient ID: 76, Timestamp: 1712830534657, Label: ECG, Data: 0.041987203116888284
Patient ID: 97, Timestamp: 1712830534657, Label: ECG, Data: 0.5241432197203073
Patient ID: 15, Timestamp: 1712830534657, Label: ECG, Data: 0.27480213173769874
Patient ID: 57, Timestamp: 1712830534657, Label: ECG, Data: -0.331359579497476
Patient ID: 51, Timestamp: 1712830534657, Label: ECG, Data: -0.09400196166022091
Patient ID: 27, Timestamp: 1712830534657, Label: ECG, Data: -0.5821587012258435
Patient ID: 5, Timestamp: 1712830534694, Label: ECG, Data: -0.15967637739342394
Patient ID: 66, Timestamp: 1712830534694, Label: ECG, Data: -0.6207536306399484
Patient ID: 50, Timestamp: 1712830534694, Label: ECG, Data: 0.5697936119661541
Patient ID: 11, Timestamp: 1712830534694, Label: ECG, Data: -0.31087691236997994
Patient ID: 9, Timestamp: 1712830534695, Label: ECG, Data: 0.7502657092160859
Patient ID: 6, Timestamp: 1712830534707, Label: ECG, Data: 0.6274318863175466
Patient ID: 19, Timestamp: 1712830534707, Label: ECG, Data: 0.013059112444715523
Patient ID: 92, Timestamp: 1712830534720, Label: ECG, Data: -0.03700548126390162
Patient ID: 25, Timestamp: 1712830534720, Label: ECG, Data: 0.01962152281141194
Patient ID: 36, Timestamp: 1712830534720, Label: ECG, Data: 0.4587593479666738
Patient ID: 53, Timestamp: 1712830534731, Label: ECG, Data: -0.3312107997897318
Patient ID: 70, Timestamp: 1712830534731, Label: ECG, Data: 0.6031366579446676
Patient ID: 95, Timestamp: 1712830534752, Label: ECG, Data: -0.2776469021767588
Patient ID: 23, Timestamp: 1712830534765, Label: ECG, Data: 0.16988836890565914
Patient ID: 80, Timestamp: 1712830534765, Label: ECG, Data: 0.5307693697721081
Patient ID: 93, Timestamp: 1712830534765, Label: ECG, Data: -0.36511942808008524
Patient ID: 49, Timestamp: 1712830534765, Label: ECG, Data: -0.3497336020523977
Patient ID: 85, Timestamp: 1712830534765, Label: ECG, Data: -0.5019881730043299
Patient ID: 26, Timestamp: 1712830534766, Label: ECG, Data: -0.022584341618304124
Patient ID: 61, Timestamp: 1712830534766, Label: ECG, Data: -0.5196928533365869
Patient ID: 72, Timestamp: 1712830534766, Label: ECG, Data: -0.07321343301160073
Patient ID: 84, Timestamp: 1712830534766, Label: ECG, Data: -0.5076565682478431
Patient ID: 4, Timestamp: 1712830534766, Label: ECG, Data: -0.3765162979018414
Patient ID: 8, Timestamp: 1712830534773, Label: ECG, Data: -0.30029331048024777
Patient ID: 48, Timestamp: 1712830534766, Label: ECG, Data: -0.5934525835630241
Patient ID: 42, Timestamp: 1712830534773, Label: ECG, Data: -0.1127222276003215
Patient ID: 54, Timestamp: 1712830534773, Label: ECG, Data: 0.23852612560971326
Patient ID: 12, Timestamp: 1712830534773, Label: ECG, Data: 0.723427968566414
Patient ID: 67, Timestamp: 1712830534773, Label: ECG, Data: -0.5833123858343354
Patient ID: 86, Timestamp: 1712830534773, Label: ECG, Data: -0.20626970203827039
Patient ID: 28, Timestamp: 1712830534773, Label: ECG, Data: -0.25865925489403596
Patient ID: 98, Timestamp: 1712830534773, Label: ECG, Data: -0.24762073993873876
Patient ID: 96, Timestamp: 1712830534773, Label: ECG, Data: -0.1678211406578685
Patient ID: 39, Timestamp: 1712830534773, Label: ECG, Data: -0.3391410141152875
Patient ID: 89, Timestamp: 1712830534781, Label: ECG, Data: -0.6079275810456656
Patient ID: 99, Timestamp: 1712830534781, Label: ECG, Data: -0.456917334032071
Patient ID: 21, Timestamp: 1712830534781, Label: ECG, Data: 0.619583756560727
Patient ID: 22, Timestamp: 1712830534781, Label: ECG, Data: -0.18843701239831034
Patient ID: 69, Timestamp: 1712830534781, Label: ECG, Data: 0.30530193724704036
Patient ID: 13, Timestamp: 1712830534781, Label: ECG, Data: 0.13201437459615273
Patient ID: 65, Timestamp: 1712830534781, Label: ECG, Data: 0.18503473807158657
Patient ID: 14, Timestamp: 1712830534781, Label: ECG, Data: 0.3066664334967146
Patient ID: 16, Timestamp: 1712830534781, Label: ECG, Data: 0.2722767844455584
Patient ID: 3, Timestamp: 1712830534781, Label: ECG, Data: -0.3320878353125705
Patient ID: 88, Timestamp: 1712830534781, Label: ECG, Data: -0.1652955256159157
Patient ID: 46, Timestamp: 1712830534781, Label: ECG, Data: 0.2365083550614973
Patient ID: 75, Timestamp: 1712830534781, Label: ECG, Data: 0.27456394585022553
Patient ID: 20, Timestamp: 1712830534781, Label: ECG, Data: -0.5257813629556647
Patient ID: 44, Timestamp: 1712830534781, Label: ECG, Data: -0.5677672874037077
Patient ID: 17, Timestamp: 1712830534781, Label: ECG, Data: 0.08293108643236806
Patient ID: 71, Timestamp: 1712830534781, Label: ECG, Data: -0.2846212586947832
Patient ID: 64, Timestamp: 1712830534781, Label: ECG, Data: 0.2877751952299028
Patient ID: 68, Timestamp: 1712830534781, Label: ECG, Data: 0.1771335183099808
Patient ID: 74, Timestamp: 1712830535609, Label: ECG, Data: -0.579520074123998
Patient ID: 63, Timestamp: 1712830535609, Label: ECG, Data: -0.3435007061051455
Patient ID: 41, Timestamp: 1712830535609, Label: ECG, Data: 0.2443937221313725
Patient ID: 90, Timestamp: 1712830535609, Label: ECG, Data: -0.02965855364096702
Patient ID: 38, Timestamp: 1712830535609, Label: ECG, Data: 0.7086149022904006
Patient ID: 56, Timestamp: 1712830535609, Label: ECG, Data: -0.3316116791706007
Patient ID: 32, Timestamp: 1712830535609, Label: ECG, Data: -0.38713645526761997
Patient ID: 77, Timestamp: 1712830535609, Label: ECG, Data: 0.1717481224795173
Patient ID: 55, Timestamp: 1712830535609, Label: ECG, Data: -0.6207304459572799
Patient ID: 18, Timestamp: 1712830535609, Label: ECG, Data: 0.3424788360927843
Patient ID: 30, Timestamp: 1712830535625, Label: ECG, Data: -0.4165247359273361
Patient ID: 100, Timestamp: 1712830535625, Label: ECG, Data: 0.24099308824642163
Patient ID: 7, Timestamp: 1712830535625, Label: ECG, Data: -0.6124587393573567
Patient ID: 29, Timestamp: 1712830535625, Label: ECG, Data: -0.48542671380020774
Patient ID: 52, Timestamp: 1712830535625, Label: ECG, Data: 0.21761663385231703
Patient ID: 10, Timestamp: 1712830535625, Label: ECG, Data: 0.7798912973804638
Patient ID: 1, Timestamp: 1712830535625, Label: ECG, Data: 0.755173304530647
Patient ID: 73, Timestamp: 1712830535625, Label: ECG, Data: 0.18650951155665899
Patient ID: 83, Timestamp: 1712830535625, Label: ECG, Data: 0.044983347363985335
Patient ID: 62, Timestamp: 1712830535629, Label: ECG, Data: -0.43030797193956943
Patient ID: 34, Timestamp: 1712830535629, Label: ECG, Data: 0.131891116650525
Patient ID: 59, Timestamp: 1712830535629, Label: ECG, Data: -0.2936827945144651
Patient ID: 58, Timestamp: 1712830535629, Label: ECG, Data: 0.3145363393813425
Patient ID: 79, Timestamp: 1712830535629, Label: ECG, Data: 0.24410584341201377
Patient ID: 78, Timestamp: 1712830535629, Label: ECG, Data: -0.37472091278659453
Patient ID: 87, Timestamp: 1712830535629, Label: ECG, Data: -0.24547355828859294
Patient ID: 94, Timestamp: 1712830535629, Label: ECG, Data: -0.29621405745487434
Patient ID: 37, Timestamp: 1712830535641, Label: ECG, Data: -0.13692427135379226
Patient ID: 47, Timestamp: 1712830535641, Label: ECG, Data: -0.1211720669026809
Patient ID: 24, Timestamp: 1712830535641, Label: ECG, Data: -0.48991248036244317
Patient ID: 81, Timestamp: 1712830535641, Label: ECG, Data: -0.3753669403651653
Patient ID: 31, Timestamp: 1712830535641, Label: ECG, Data: -0.5077958776844946
Patient ID: 91, Timestamp: 1712830535645, Label: ECG, Data: 0.5082155397206105
Patient ID: 2, Timestamp: 1712830535645, Label: ECG, Data: 0.3187722166037627
Patient ID: 35, Timestamp: 1712830535646, Label: ECG, Data: -0.5386953928878324
Patient ID: 82, Timestamp: 1712830535646, Label: ECG, Data: 0.31452365728177456
Patient ID: 60, Timestamp: 1712830535648, Label: ECG, Data: -0.5242729031981224
Patient ID: 43, Timestamp: 1712830535648, Label: ECG, Data: -0.18391102896132844
Patient ID: 40, Timestamp: 1712830535649, Label: ECG, Data: -0.30666708556599975
Patient ID: 45, Timestamp: 1712830535649, Label: ECG, Data: 0.01492075826340903
Patient ID: 33, Timestamp: 1712830535657, Label: ECG, Data: -0.4521958836409229
Patient ID: 76, Timestamp: 1712830535657, Label: ECG, Data: 0.1723406693226309
Patient ID: 97, Timestamp: 1712830535657, Label: ECG, Data: -0.20480828300831766
Patient ID: 15, Timestamp: 1712830535657, Label: ECG, Data: 0.46176029053557227
Patient ID: 27, Timestamp: 1712830535657, Label: ECG, Data: 0.16755415154034212
Patient ID: 51, Timestamp: 1712830535657, Label: ECG, Data: 0.25997236694471065
Patient ID: 57, Timestamp: 1712830535657, Label: ECG, Data: -0.2387687082918336
Patient ID: 11, Timestamp: 1712830535689, Label: ECG, Data: -0.5866517695159255
Patient ID: 66, Timestamp: 1712830535689, Label: ECG, Data: 0.5155520387894197
Patient ID: 5, Timestamp: 1712830535689, Label: ECG, Data: -0.541492492042069
Patient ID: 50, Timestamp: 1712830535689, Label: ECG, Data: -0.25998095391803266
Patient ID: 9, Timestamp: 1712830535705, Label: ECG, Data: -0.37528510228230755
Patient ID: 19, Timestamp: 1712830535705, Label: ECG, Data: -0.2989581654338469
Patient ID: 6, Timestamp: 1712830535705, Label: ECG, Data: -0.4940520050787749
Patient ID: 92, Timestamp: 1712830535712, Label: ECG, Data: 0.06006242299373635
Patient ID: 25, Timestamp: 1712830535721, Label: ECG, Data: 0.1881962128527179
Patient ID: 36, Timestamp: 1712830535721, Label: ECG, Data: 0.6156432184352472
Patient ID: 70, Timestamp: 1712830535737, Label: ECG, Data: 0.668153123763755
Patient ID: 53, Timestamp: 1712830535737, Label: ECG, Data: 0.24938383092311064
Patient ID: 95, Timestamp: 1712830535753, Label: ECG, Data: -0.36776875413715443
Patient ID: 80, Timestamp: 1712830535753, Label: ECG, Data: 0.18532979321599433
Patient ID: 23, Timestamp: 1712830535769, Label: ECG, Data: 0.11722311401716225
Patient ID: 93, Timestamp: 1712830535769, Label: ECG, Data: -0.6052663984276171
Patient ID: 49, Timestamp: 1712830535769, Label: ECG, Data: -0.5679230854632202
Patient ID: 85, Timestamp: 1712830535769, Label: ECG, Data: -0.36561134887574986
Patient ID: 72, Timestamp: 1712830535769, Label: ECG, Data: 0.22798949434597207
Patient ID: 26, Timestamp: 1712830535769, Label: ECG, Data: 0.4445195096921284
Patient ID: 61, Timestamp: 1712830535769, Label: ECG, Data: 0.7685037459388456
Patient ID: 84, Timestamp: 1712830535772, Label: ECG, Data: -0.20312494816692225
Patient ID: 4, Timestamp: 1712830535772, Label: ECG, Data: -0.1481379613313219
Patient ID: 48, Timestamp: 1712830535774, Label: ECG, Data: -0.4842878216480298
Patient ID: 8, Timestamp: 1712830535774, Label: ECG, Data: 0.11079104946841613
Patient ID: 42, Timestamp: 1712830535774, Label: ECG, Data: 0.2796342459069458
Patient ID: 54, Timestamp: 1712830535774, Label: ECG, Data: -0.15486082850605942
Patient ID: 12, Timestamp: 1712830535774, Label: ECG, Data: -0.10886743987784503
Patient ID: 67, Timestamp: 1712830535775, Label: ECG, Data: -0.5428317678732003
Patient ID: 86, Timestamp: 1712830535775, Label: ECG, Data: 0.2685775862870525
Patient ID: 28, Timestamp: 1712830535778, Label: ECG, Data: -0.40543857028008073
Patient ID: 98, Timestamp: 1712830535778, Label: ECG, Data: 0.42509419843853136
Patient ID: 39, Timestamp: 1712830535778, Label: ECG, Data: -0.18790824300310874
Patient ID: 89, Timestamp: 1712830535778, Label: ECG, Data: 0.5218074348707489
Patient ID: 96, Timestamp: 1712830535778, Label: ECG, Data: 0.5843867434545726
Patient ID: 21, Timestamp: 1712830535780, Label: ECG, Data: 0.6639503805830164
Patient ID: 99, Timestamp: 1712830535781, Label: ECG, Data: 0.4543088035055349
Patient ID: 22, Timestamp: 1712830535781, Label: ECG, Data: 0.3056819937826396
Patient ID: 69, Timestamp: 1712830535781, Label: ECG, Data: 0.5685419383646926
Patient ID: 65, Timestamp: 1712830535781, Label: ECG, Data: 0.26057083486704713
Patient ID: 13, Timestamp: 1712830535783, Label: ECG, Data: -0.5840923405714334
Patient ID: 16, Timestamp: 1712830535783, Label: ECG, Data: -0.3354438281858777
Patient ID: 14, Timestamp: 1712830535783, Label: ECG, Data: -0.3329131559199709
Patient ID: 3, Timestamp: 1712830535783, Label: ECG, Data: 0.1919954207375357
Patient ID: 88, Timestamp: 1712830535785, Label: ECG, Data: -0.5007246166549014
Patient ID: 46, Timestamp: 1712830535785, Label: ECG, Data: 0.24942213776082928
Patient ID: 64, Timestamp: 1712830535785, Label: ECG, Data: 0.3919239678181318
Patient ID: 75, Timestamp: 1712830535785, Label: ECG, Data: -0.06212153326079241
Patient ID: 20, Timestamp: 1712830535785, Label: ECG, Data: 0.7156149979623765
Patient ID: 17, Timestamp: 1712830535785, Label: ECG, Data: -0.5260379517568509
Patient ID: 44, Timestamp: 1712830535785, Label: ECG, Data: 0.0326940611650475
Patient ID: 68, Timestamp: 1712830535785, Label: ECG, Data: 0.5107034799068839
Patient ID: 71, Timestamp: 1712830535785, Label: ECG, Data: -0.381024359199972
Patient ID: 74, Timestamp: 1712830536604, Label: ECG, Data: -0.020986041490147635
Patient ID: 38, Timestamp: 1712830536604, Label: ECG, Data: -0.43942445616443976
Patient ID: 41, Timestamp: 1712830536604, Label: ECG, Data: 0.6461843816164525
Patient ID: 18, Timestamp: 1712830536604, Label: ECG, Data: -0.1524480982496994
Patient ID: 56, Timestamp: 1712830536604, Label: ECG, Data: -0.5281448037701436
Patient ID: 63, Timestamp: 1712830536604, Label: ECG, Data: -0.5127073532870576
Patient ID: 90, Timestamp: 1712830536607, Label: ECG, Data: -0.09825686857880087
Patient ID: 77, Timestamp: 1712830536607, Label: ECG, Data: -0.31310771809425963
Patient ID: 55, Timestamp: 1712830536620, Label: ECG, Data: -0.2681943897814386
Patient ID: 32, Timestamp: 1712830536620, Label: ECG, Data: -0.35354657257153493
Patient ID: 30, Timestamp: 1712830536620, Label: ECG, Data: 0.451750633029125
Patient ID: 7, Timestamp: 1712830536620, Label: ECG, Data: -0.08922938605480733
Patient ID: 100, Timestamp: 1712830536620, Label: ECG, Data: 0.5087241119015302
Patient ID: 29, Timestamp: 1712830536620, Label: ECG, Data: 0.1100800572282071
Patient ID: 1, Timestamp: 1712830536624, Label: ECG, Data: -0.08724599024626488
Patient ID: 52, Timestamp: 1712830536624, Label: ECG, Data: 0.20003743746222
Patient ID: 10, Timestamp: 1712830536625, Label: ECG, Data: 0.4311003844996271
Patient ID: 73, Timestamp: 1712830536625, Label: ECG, Data: -0.2771356655898679
Patient ID: 83, Timestamp: 1712830536625, Label: ECG, Data: -0.10941474003183635
Patient ID: 34, Timestamp: 1712830536625, Label: ECG, Data: -0.3692242989686552
Patient ID: 62, Timestamp: 1712830536625, Label: ECG, Data: 0.37314178161648726
Patient ID: 59, Timestamp: 1712830536625, Label: ECG, Data: -0.044305805006648775
Patient ID: 58, Timestamp: 1712830536625, Label: ECG, Data: -0.34826451573063094
Patient ID: 79, Timestamp: 1712830536636, Label: ECG, Data: -0.10414015314910344
Patient ID: 78, Timestamp: 1712830536636, Label: ECG, Data: 0.30688231614981404
Patient ID: 87, Timestamp: 1712830536636, Label: ECG, Data: 0.02592941414346884
Patient ID: 94, Timestamp: 1712830536636, Label: ECG, Data: 0.0421913775871606
Patient ID: 37, Timestamp: 1712830536639, Label: ECG, Data: 0.685607945178488
Patient ID: 47, Timestamp: 1712830536639, Label: ECG, Data: 0.0462519761958754
Patient ID: 24, Timestamp: 1712830536652, Label: ECG, Data: 0.2566887831855472
Patient ID: 91, Timestamp: 1712830536652, Label: ECG, Data: 0.28556224119296764
Patient ID: 81, Timestamp: 1712830536652, Label: ECG, Data: -0.2370840286885798
Patient ID: 31, Timestamp: 1712830536652, Label: ECG, Data: -0.1493509562260663
Patient ID: 2, Timestamp: 1712830536652, Label: ECG, Data: -0.2919267224160182
Patient ID: 82, Timestamp: 1712830536652, Label: ECG, Data: -0.26144229938067187
Patient ID: 60, Timestamp: 1712830536652, Label: ECG, Data: 0.1974069725851093
Patient ID: 40, Timestamp: 1712830536652, Label: ECG, Data: -0.4757518395856069
Patient ID: 35, Timestamp: 1712830536652, Label: ECG, Data: -0.4930368400741884
Patient ID: 43, Timestamp: 1712830536652, Label: ECG, Data: -0.32820104433711045
Patient ID: 33, Timestamp: 1712830536652, Label: ECG, Data: 0.7642848518812864
Patient ID: 45, Timestamp: 1712830536652, Label: ECG, Data: -0.3150393306310818
Patient ID: 76, Timestamp: 1712830536652, Label: ECG, Data: 0.7094788140605947
Patient ID: 57, Timestamp: 1712830536652, Label: ECG, Data: 0.2888813483382572
Patient ID: 15, Timestamp: 1712830536652, Label: ECG, Data: 0.027113229212248863
Patient ID: 51, Timestamp: 1712830536652, Label: ECG, Data: 0.11755367397959018
Patient ID: 27, Timestamp: 1712830536652, Label: ECG, Data: -0.585658559977853
Patient ID: 97, Timestamp: 1712830536652, Label: ECG, Data: -0.21867484982244179
Patient ID: 11, Timestamp: 1712830536684, Label: ECG, Data: 0.13521774998605712
Patient ID: 66, Timestamp: 1712830536684, Label: ECG, Data: -0.16069493169339943
Patient ID: 5, Timestamp: 1712830536684, Label: ECG, Data: 0.5488862725148418
Patient ID: 50, Timestamp: 1712830536700, Label: ECG, Data: -0.3084137715679882
Patient ID: 9, Timestamp: 1712830536700, Label: ECG, Data: -0.10309881007838892
Patient ID: 19, Timestamp: 1712830536700, Label: ECG, Data: -0.4763937646444581
Patient ID: 6, Timestamp: 1712830536716, Label: ECG, Data: 0.09380991689715584
Patient ID: 92, Timestamp: 1712830536716, Label: ECG, Data: -0.3181637434842721
Patient ID: 25, Timestamp: 1712830536716, Label: ECG, Data: -0.1974388331613835
Patient ID: 36, Timestamp: 1712830536731, Label: ECG, Data: -0.4776829287415364
Patient ID: 70, Timestamp: 1712830536731, Label: ECG, Data: -0.024882500314202888
Patient ID: 53, Timestamp: 1712830536731, Label: ECG, Data: 0.7855780610548353
Patient ID: 95, Timestamp: 1712830536763, Label: ECG, Data: -0.2648469881049862
Patient ID: 80, Timestamp: 1712830536763, Label: ECG, Data: 0.08495751402961152
Patient ID: 93, Timestamp: 1712830536763, Label: ECG, Data: 0.2770979253244523
Patient ID: 23, Timestamp: 1712830536763, Label: ECG, Data: 0.25997962151980925
Patient ID: 49, Timestamp: 1712830536763, Label: ECG, Data: 0.36917080306845745
Patient ID: 85, Timestamp: 1712830536763, Label: ECG, Data: 0.1497442650945514
Patient ID: 26, Timestamp: 1712830536764, Label: ECG, Data: 0.15668931396864771
Patient ID: 61, Timestamp: 1712830536767, Label: ECG, Data: -0.12868085737614715
Patient ID: 72, Timestamp: 1712830536779, Label: ECG, Data: -0.5028939621817575
Patient ID: 84, Timestamp: 1712830536779, Label: ECG, Data: -0.41128552370616644
Patient ID: 8, Timestamp: 1712830536779, Label: ECG, Data: -0.4477352938868493
Patient ID: 4, Timestamp: 1712830536779, Label: ECG, Data: -0.3195332860628783
Patient ID: 42, Timestamp: 1712830536779, Label: ECG, Data: -0.18290822455775818
Patient ID: 48, Timestamp: 1712830536779, Label: ECG, Data: -0.16332161055822228
Patient ID: 12, Timestamp: 1712830536779, Label: ECG, Data: -0.19092180793958116
Patient ID: 86, Timestamp: 1712830536780, Label: ECG, Data: -0.55351043901797
Patient ID: 54, Timestamp: 1712830536779, Label: ECG, Data: 0.40326809915182615
Patient ID: 67, Timestamp: 1712830536780, Label: ECG, Data: 0.5111454514611208
Patient ID: 39, Timestamp: 1712830536781, Label: ECG, Data: -0.09890184900859685
Patient ID: 89, Timestamp: 1712830536781, Label: ECG, Data: 0.13965580723487225
Patient ID: 96, Timestamp: 1712830536781, Label: ECG, Data: -0.4061045276131789
Patient ID: 65, Timestamp: 1712830536781, Label: ECG, Data: -0.027331995751593605
Patient ID: 46, Timestamp: 1712830536781, Label: ECG, Data: -0.3666224339388283
Patient ID: 3, Timestamp: 1712830536781, Label: ECG, Data: 0.36090760845849795
Patient ID: 16, Timestamp: 1712830536781, Label: ECG, Data: -0.023601375978399498
Patient ID: 44, Timestamp: 1712830536781, Label: ECG, Data: 0.05098776792257274
Patient ID: 20, Timestamp: 1712830536781, Label: ECG, Data: -0.1961561563001483
Patient ID: 75, Timestamp: 1712830536781, Label: ECG, Data: 0.5391779842036416
Patient ID: 17, Timestamp: 1712830536781, Label: ECG, Data: 0.4698543771207111
Patient ID: 88, Timestamp: 1712830536781, Label: ECG, Data: -0.3039484994731262
Patient ID: 69, Timestamp: 1712830536781, Label: ECG, Data: 0.3623856279404984
Patient ID: 68, Timestamp: 1712830536781, Label: ECG, Data: 0.5160243293814811
Patient ID: 98, Timestamp: 1712830536780, Label: ECG, Data: -0.4276390130413955
Patient ID: 21, Timestamp: 1712830536781, Label: ECG, Data: 0.26124610384334807
Patient ID: 28, Timestamp: 1712830536780, Label: ECG, Data: 0.3020618358526687
Patient ID: 99, Timestamp: 1712830536781, Label: ECG, Data: -0.302156397067978
Patient ID: 64, Timestamp: 1712830536781, Label: ECG, Data: 0.4541594467850761
Patient ID: 71, Timestamp: 1712830536781, Label: ECG, Data: 0.6175811024060621
Patient ID: 22, Timestamp: 1712830536781, Label: ECG, Data: 0.5398242963393705
Patient ID: 14, Timestamp: 1712830536781, Label: ECG, Data: -0.5834921198865074
Patient ID: 13, Timestamp: 1712830536781, Label: ECG, Data: 0.17663489033402527
Patient ID: 63, Timestamp: 1712830537601, Label: ECG, Data: 0.02859214578359882
Patient ID: 74, Timestamp: 1712830537601, Label: ECG, Data: 0.023838305536878948
Patient ID: 38, Timestamp: 1712830537601, Label: ECG, Data: 0.28584496145102495
Patient ID: 41, Timestamp: 1712830537601, Label: ECG, Data: 0.2172088989904893
Patient ID: 18, Timestamp: 1712830537601, Label: ECG, Data: 0.09026539918680812
Patient ID: 56, Timestamp: 1712830537601, Label: ECG, Data: 0.03726652950232267
Patient ID: 90, Timestamp: 1712830537617, Label: ECG, Data: -0.3245746082980669
Patient ID: 77, Timestamp: 1712830537617, Label: ECG, Data: 0.6888556031601466
Patient ID: 55, Timestamp: 1712830537617, Label: ECG, Data: 0.18903996260745443
Patient ID: 32, Timestamp: 1712830537617, Label: ECG, Data: -0.4482975127609818
Patient ID: 30, Timestamp: 1712830537617, Label: ECG, Data: -0.5084874095578541
Patient ID: 7, Timestamp: 1712830537617, Label: ECG, Data: -0.047253459071716394
Patient ID: 100, Timestamp: 1712830537617, Label: ECG, Data: -0.26645961304840593
Patient ID: 29, Timestamp: 1712830537617, Label: ECG, Data: -0.3158677744975276
Patient ID: 1, Timestamp: 1712830537617, Label: ECG, Data: -0.01707277142164826
Patient ID: 52, Timestamp: 1712830537617, Label: ECG, Data: -0.5173029628978585
Patient ID: 10, Timestamp: 1712830537617, Label: ECG, Data: 0.6927356343235542
Patient ID: 73, Timestamp: 1712830537617, Label: ECG, Data: 0.5210917148610443
Patient ID: 83, Timestamp: 1712830537617, Label: ECG, Data: -0.22837890051436097
Patient ID: 34, Timestamp: 1712830537617, Label: ECG, Data: 0.4550817120233604
Patient ID: 62, Timestamp: 1712830537617, Label: ECG, Data: 0.5029742207618788
Patient ID: 59, Timestamp: 1712830537617, Label: ECG, Data: -0.5178470820007065
Patient ID: 58, Timestamp: 1712830537617, Label: ECG, Data: 0.7030673031357457
Patient ID: 79, Timestamp: 1712830537617, Label: ECG, Data: -0.05920982266564162
Patient ID: 78, Timestamp: 1712830537633, Label: ECG, Data: 0.25148525888709955
Patient ID: 87, Timestamp: 1712830537633, Label: ECG, Data: 0.15315738248808275
Patient ID: 94, Timestamp: 1712830537633, Label: ECG, Data: -0.5871360323657605
Patient ID: 37, Timestamp: 1712830537648, Label: ECG, Data: 0.03172325469369617
Patient ID: 47, Timestamp: 1712830537648, Label: ECG, Data: 0.40358438500911276
Patient ID: 24, Timestamp: 1712830537648, Label: ECG, Data: 0.07575100294439271
Patient ID: 81, Timestamp: 1712830537648, Label: ECG, Data: -0.5017464684085722
Patient ID: 31, Timestamp: 1712830537648, Label: ECG, Data: -0.25943650284847913
Patient ID: 91, Timestamp: 1712830537648, Label: ECG, Data: 0.30088403792276436
Patient ID: 35, Timestamp: 1712830537648, Label: ECG, Data: 0.4089869960823117
Patient ID: 2, Timestamp: 1712830537648, Label: ECG, Data: -0.17587829532005284
Patient ID: 45, Timestamp: 1712830537648, Label: ECG, Data: -0.5951311008271547
Patient ID: 40, Timestamp: 1712830537648, Label: ECG, Data: -0.002440646415974898
Patient ID: 82, Timestamp: 1712830537648, Label: ECG, Data: 0.25628363092097567
Patient ID: 43, Timestamp: 1712830537648, Label: ECG, Data: 0.2418038718788334
Patient ID: 60, Timestamp: 1712830537648, Label: ECG, Data: 0.0327329855280014
Patient ID: 33, Timestamp: 1712830537648, Label: ECG, Data: 0.08021760009000548
Patient ID: 76, Timestamp: 1712830537648, Label: ECG, Data: -0.29621950737147723
Patient ID: 97, Timestamp: 1712830537648, Label: ECG, Data: -0.4682618711899512
Patient ID: 15, Timestamp: 1712830537648, Label: ECG, Data: 0.5893155916210742
Patient ID: 27, Timestamp: 1712830537648, Label: ECG, Data: 0.30203784387722177
Patient ID: 57, Timestamp: 1712830537648, Label: ECG, Data: -0.32540263932641517
Patient ID: 51, Timestamp: 1712830537648, Label: ECG, Data: 0.16524667413993457
Patient ID: 11, Timestamp: 1712830537680, Label: ECG, Data: 0.6593358178813602
Patient ID: 66, Timestamp: 1712830537695, Label: ECG, Data: 0.616477918295982
Patient ID: 5, Timestamp: 1712830537695, Label: ECG, Data: -0.28393734883875665
Patient ID: 9, Timestamp: 1712830537695, Label: ECG, Data: -0.566047776079707
Patient ID: 50, Timestamp: 1712830537695, Label: ECG, Data: 0.2524566384185013
Patient ID: 19, Timestamp: 1712830537711, Label: ECG, Data: -0.5078094227842715
Patient ID: 6, Timestamp: 1712830537711, Label: ECG, Data: 0.6063979921983914
Patient ID: 92, Timestamp: 1712830537711, Label: ECG, Data: 0.2056891464192872
Patient ID: 25, Timestamp: 1712830537726, Label: ECG, Data: 0.14738789369138686
Patient ID: 36, Timestamp: 1712830537726, Label: ECG, Data: -0.0024057929683614296
Patient ID: 70, Timestamp: 1712830537726, Label: ECG, Data: 0.011845717736797382
Patient ID: 53, Timestamp: 1712830537726, Label: ECG, Data: -0.24037014082173086
Patient ID: 95, Timestamp: 1712830537758, Label: ECG, Data: 0.12952795020545102
Patient ID: 80, Timestamp: 1712830537758, Label: ECG, Data: -0.1492921485601677
Patient ID: 23, Timestamp: 1712830537758, Label: ECG, Data: 0.3834139621368394
Patient ID: 93, Timestamp: 1712830537758, Label: ECG, Data: 0.09235661553900626
Patient ID: 49, Timestamp: 1712830537758, Label: ECG, Data: -0.08795416898409336
Patient ID: 26, Timestamp: 1712830537774, Label: ECG, Data: -0.08838162239200215
Patient ID: 85, Timestamp: 1712830537774, Label: ECG, Data: 0.15359090623674349
Patient ID: 61, Timestamp: 1712830537774, Label: ECG, Data: 0.275494225374285
Patient ID: 72, Timestamp: 1712830537774, Label: ECG, Data: 0.37773361861813
Patient ID: 4, Timestamp: 1712830537774, Label: ECG, Data: -0.3245328273051101
Patient ID: 84, Timestamp: 1712830537774, Label: ECG, Data: -0.16753553029858992
